ID,Company,Date,Year,Month_Name,Quarter,Industry,Country,Company_Size,Employees_Laid_Off,Pct_Workforce_Laid_Off,Reason,Market_Condition,AI_Automation_Impact_Score,AI_Replacement_Risk_Score,AI_Adoption_Level_Score,Open_Roles,Hiring_Trend,Top_Hiring_Role,Remote_Jobs_Pct,Stock_Growth_Pct,Revenue_Growth_Pct,Salary_Budget_Change_Pct,Employee_Sentiment_Score,Job_Security_Score
123,Google,2024-01-01,2024,January,1,FinTech,USA,Mid-size,6515,11.5,Market Slowdown,Stable,13.9,8.1,9.4,3191,Moderate Hiring,Frontend Developer,54.2,-40.7,58.0,34.0,9.6,7.9
124,Google,2024-01-01,2024,January,1,Social Media,USA,Startup,2053,7.7,Market Slowdown,Bull Market,8.7,8.3,5.7,1237,Moderate Hiring,Product Manager,22.4,-12.5,56.3,25.0,7.8,7.0
125,Google,2024-01-01,2024,January,1,Gaming,USA,Startup,1255,1.6,Overhiring Correction,Stable,2.8,4.7,2.2,5666,Moderate Hiring,DevOps Engineer,22.4,10.9,51.1,19.2,8.5,9.2
126,Google,2024-01-01,2024,January,1,Cybersecurity,Canada,Enterprise,1258,8.3,Market Slowdown,Bull Market,3.5,10.0,5.4,3476,Moderate Hiring,Data Scientist,39.3,87.1,48.6,24.5,9.6,7.6
127,Google,2024-01-01,2024,January,1,FinTech,India,Big Tech,700,15.0,Market Slowdown,Stable,8.3,10.0,5.4,5189,Hiring Freeze,Data Scientist,25.2,-4.8,30.9,13.4,8.4,5.2
128,Google,2024-01-01,2024,January,1,AI,Singapore,Mid-size,3218,16.1,Restructuring,Stable,9.2,10.0,9.3,5062,Moderate Hiring,Data Scientist,80.1,5.2,-1.6,-9.1,4.0,4.9
129,Google,2024-01-01,2024,January,1,Social Media,Singapore,Mid-size,9745,11.4,Overhiring Correction,Recession,2.4,4.1,1.5,1575,Hiring Freeze,DevOps Engineer,45.2,14.2,15.9,13.5,8.5,6.2
130,Google,2024-01-01,2024,January,1,Gaming,UK,Mid-size,2544,13.1,Market Slowdown,Stable,3.7,10.0,5.7,1645,Hiring Freeze,Cybersecurity Analyst,30.7,-33.5,53.8,20.6,8.3,5.5
131,Google,2024-01-01,2024,January,1,Gaming,UK,Enterprise,851,11.2,Overhiring Correction,Stable,2.0,2.5,1.2,3552,Hiring Freeze,Frontend Developer,49.0,19.1,6.2,-0.5,5.4,5.9
132,Google,2024-01-01,2024,January,1,Cloud,Germany,Big Tech,2162,17.3,Overhiring Correction,Stable,5.2,9.7,5.7,1793,Hiring Freeze,Software Engineer,53.0,46.7,-23.6,-14.4,3.2,2.7
133,Google,2024-01-01,2024,January,1,Cybersecurity,USA,Big Tech,31,7.8,AI Automation,Bull Market,3.7,7.5,5.5,5362,Moderate Hiring,Frontend Developer,84.1,86.1,35.3,24.4,6.9,5.9
134,Intel,2024-01-01,2024,January,1,Social Media,Canada,Big Tech,9837,39.2,Market Slowdown,Recession,11.1,10.0,9.7,243,Downsizing,Cybersecurity Analyst,54.5,-7.2,40.4,3.0,4.4,3.1
135,Intel,2024-01-01,2024,January,1,Cybersecurity,USA,Enterprise,5773,15.1,Market Slowdown,Stable,6.9,6.4,5.0,582,Hiring Freeze,DevOps Engineer,31.6,30.3,4.5,1.4,4.5,5.2
136,Intel,2024-01-01,2024,January,1,Cloud,Singapore,Enterprise,6483,5.4,Overhiring Correction,Stable,2.7,1.1,1.9,4271,Moderate Hiring,Product Manager,71.7,37.9,-9.0,-8.6,6.2,7.9
137,Intel,2024-01-01,2024,January,1,FinTech,India,Enterprise,15837,13.1,Cost Cutting,Recession,8.8,10.0,9.1,471,Hiring Freeze,ML Engineer,82.5,-6.7,-13.5,-9.0,6.0,4.9
138,Intel,2024-01-01,2024,January,1,Cloud,Germany,Mid-size,5449,13.1,Market Slowdown,Stable,8.6,8.3,6.2,2287,Hiring Freeze,Data Scientist,67.3,53.5,19.8,5.8,7.3,4.7
139,Intel,2024-01-01,2024,January,1,Gaming,India,Mid-size,7404,30.7,Overhiring Correction,Recession,9.0,10.0,7.6,653,Hiring Freeze,Data Scientist,58.8,21.7,19.2,4.6,4.6,3.5
140,Intel,2024-01-01,2024,January,1,Gaming,USA,Enterprise,18475,10.6,Market Slowdown,Recession,7.9,8.7,7.2,1473,Hiring Freeze,Cybersecurity Analyst,54.0,30.9,35.3,22.0,6.4,6.8
141,Intel,2024-01-01,2024,January,1,Social Media,Germany,Mid-size,1386,14.3,Restructuring,Stable,9.6,9.4,6.3,363,Hiring Freeze,ML Engineer,69.6,51.7,10.9,9.1,6.5,4.4
142,Intel,2024-01-01,2024,January,1,FinTech,UK,Enterprise,11674,8.4,AI Automation,Recession,13.0,10.0,9.3,342,Moderate Hiring,DevOps Engineer,22.7,59.4,47.3,30.6,8.4,6.1
143,Intel,2024-01-01,2024,January,1,Cybersecurity,Canada,Big Tech,1212,22.4,Market Slowdown,Recession,15.7,10.0,9.6,1332,Hiring Freeze,Data Scientist,71.9,83.2,-7.9,-6.2,6.7,3.4
144,Intel,2024-01-01,2024,January,1,Cybersecurity,UK,Enterprise,34,6.7,Overhiring Correction,Bull Market,3.0,4.1,2.5,3857,Hiring Freeze,Software Engineer,44.9,-33.3,-19.5,-1.7,5.5,5.0
145,Intel,2024-01-01,2024,January,1,Gaming,UK,Enterprise,18970,24.2,Market Slowdown,Recession,2.1,5.1,2.0,194,Downsizing,Cloud Engineer,15.6,65.6,19.8,-7.3,5.2,4.7
146,Intel,2024-01-01,2024,January,1,Social Media,Canada,Mid-size,14306,27.0,AI Automation,Recession,5.4,10.0,5.2,1340,Downsizing,Cloud Engineer,89.9,61.0,34.8,4.9,4.2,3.6
147,Intel,2024-01-01,2024,January,1,Gaming,Germany,Big Tech,6463,8.6,Restructuring,Stable,2.6,7.3,3.4,1633,Hiring Freeze,Frontend Developer,38.3,57.2,49.1,11.8,8.8,8.0
148,Intel,2024-01-01,2024,January,1,E-Commerce,India,Enterprise,314,1.0,AI Automation,Bull Market,1.5,1.0,1.6,3418,Hiring Freeze,Frontend Developer,25.3,45.3,7.4,12.8,5.5,7.6
149,Intel,2024-01-01,2024,January,1,Social Media,USA,Mid-size,1173,5.2,Restructuring,Stable,5.9,6.0,6.4,2196,Hiring Freeze,Cybersecurity Analyst,29.2,61.9,-19.9,-7.0,6.2,6.3
150,Intel,2024-01-01,2024,January,1,FinTech,USA,Enterprise,5747,16.6,Overhiring Correction,Stable,14.7,9.0,9.0,5509,Hiring Freeze,Cybersecurity Analyst,41.6,48.5,47.1,10.3,7.6,5.5
151,Meta,2024-01-01,2024,January,1,FinTech,India,Startup,6895,28.4,Cost Cutting,Recession,12.8,10.0,8.9,1273,Hiring Freeze,Software Engineer,30.0,-15.1,59.0,28.4,4.7,5.3
152,Meta,2024-01-01,2024,January,1,Gaming,Germany,Big Tech,186,7.6,Market Slowdown,Bull Market,5.4,8.4,7.3,1452,Moderate Hiring,Cloud Engineer,50.8,24.2,48.9,19.0,9.7,7.9
153,Meta,2024-01-01,2024,January,1,Cloud,USA,Enterprise,3416,5.5,Restructuring,Stable,7.7,7.7,5.7,2096,Hiring Freeze,Data Scientist,84.6,-30.6,16.8,13.3,6.0,6.0
154,Meta,2024-01-01,2024,January,1,Gaming,USA,Mid-size,2348,7.7,Restructuring,Bull Market,6.3,4.6,4.1,3192,Hiring Freeze,Data Scientist,15.7,-3.7,8.4,-2.1,4.9,6.6
155,Meta,2024-01-01,2024,January,1,Gaming,India,Mid-size,4146,39.0,Market Slowdown,Recession,0.9,9.2,1.1,888,Downsizing,Cloud Engineer,58.5,-27.3,42.8,0.1,5.1,4.3
156,Meta,2024-01-01,2024,January,1,Cloud,Germany,Startup,3433,19.6,Market Slowdown,Recession,8.9,10.0,6.6,213,Hiring Freeze,ML Engineer,62.8,58.1,18.3,10.9,7.3,4.8
157,Meta,2024-01-01,2024,January,1,Cloud,Germany,Enterprise,2812,3.8,Restructuring,Stable,14.9,7.3,9.0,3854,Moderate Hiring,ML Engineer,78.0,-22.3,-2.4,10.3,8.4,5.8
158,Meta,2024-01-01,2024,January,1,Cloud,Germany,Enterprise,5886,13.9,Market Slowdown,Recession,8.8,5.7,5.2,1145,Hiring Freeze,Frontend Developer,71.8,-13.8,25.8,18.2,8.1,6.2
159,Meta,2024-01-01,2024,January,1,Cloud,UK,Startup,2406,0.3,AI Automation,Bull Market,2.7,1.8,2.8,5601,Moderate Hiring,Software Engineer,51.3,79.8,31.6,14.5,7.8,8.8
160,Meta,2024-01-01,2024,January,1,Cybersecurity,USA,Startup,821,1.9,AI Automation,Bull Market,3.2,4.2,4.1,4894,Moderate Hiring,Data Scientist,84.7,40.4,19.3,5.9,7.6,6.9
161,Meta,2024-01-01,2024,January,1,Gaming,UK,Mid-size,301,7.0,Restructuring,Bull Market,3.2,2.9,3.9,3829,Hiring Freeze,Cloud Engineer,77.4,86.2,-1.3,1.4,5.2,7.0
162,Meta,2024-01-01,2024,January,1,Gaming,Singapore,Big Tech,5872,18.6,Market Slowdown,Recession,6.3,8.8,5.0,1557,Hiring Freeze,Frontend Developer,85.3,58.3,55.4,26.2,7.0,5.4
163,Meta,2024-01-01,2024,January,1,Cloud,Canada,Mid-size,1982,8.5,AI Automation,Stable,3.9,3.4,2.9,2892,Hiring Freeze,Data Scientist,11.1,64.1,40.9,8.9,8.6,7.3
164,Meta,2024-01-01,2024,January,1,Cloud,Germany,Startup,6067,22.9,AI Automation,Recession,5.6,9.4,5.7,1295,Hiring Freeze,Product Manager,40.3,47.9,53.7,10.1,4.9,5.6
165,Meta,2024-01-01,2024,January,1,E-Commerce,USA,Mid-size,89,3.0,Market Slowdown,Bull Market,6.0,8.8,7.3,3954,Moderate Hiring,Product Manager,30.9,-42.0,36.3,20.4,7.6,6.3
166,Microsoft,2024-01-01,2024,January,1,Cloud,Canada,Mid-size,6383,17.1,Market Slowdown,Stable,5.3,6.4,3.8,4881,Hiring Freeze,DevOps Engineer,51.8,61.2,9.4,-9.4,7.3,5.1
167,Microsoft,2024-01-01,2024,January,1,Cloud,UK,Big Tech,1558,4.1,Cost Cutting,Bull Market,4.4,4.6,3.2,3713,Hiring Freeze,Cybersecurity Analyst,31.4,74.1,55.8,27.0,8.3,8.6
168,Microsoft,2024-01-01,2024,January,1,AI,Singapore,Mid-size,1698,7.0,AI Automation,Stable,4.2,4.9,4.3,5406,Moderate Hiring,ML Engineer,19.1,36.8,5.9,-2.6,6.9,7.3
169,Microsoft,2024-01-01,2024,January,1,Gaming,India,Mid-size,12251,31.6,Restructuring,Recession,4.6,10.0,7.2,463,Hiring Freeze,Cybersecurity Analyst,84.2,-12.3,-10.7,-12.7,2.3,1.8
170,Microsoft,2024-01-01,2024,January,1,E-Commerce,Germany,Mid-size,2049,9.3,Market Slowdown,Bull Market,6.6,10.0,7.2,4841,Moderate Hiring,Cloud Engineer,83.5,41.1,29.4,13.3,7.8,6.6
171,Microsoft,2024-01-01,2024,January,1,AI,Singapore,Startup,2000,0.1,AI Automation,Bull Market,4.5,5.6,4.1,2196,Hiring Freeze,ML Engineer,20.5,41.8,4.0,0.0,8.5,6.7
172,Microsoft,2024-01-01,2024,January,1,Social Media,Canada,Big Tech,6298,21.0,AI Automation,Recession,8.1,10.0,7.3,1611,Hiring Freeze,DevOps Engineer,72.7,-3.5,-13.8,-5.9,5.2,4.1
173,Microsoft,2024-01-01,2024,January,1,E-Commerce,India,Big Tech,292,14.8,Market Slowdown,Stable,10.9,10.0,9.5,3495,Moderate Hiring,Cybersecurity Analyst,79.0,-28.6,-5.0,0.8,6.6,4.4
174,Microsoft,2024-01-01,2024,January,1,Gaming,UK,Startup,2422,9.2,Overhiring Correction,Bull Market,12.7,10.0,8.0,1516,Moderate Hiring,Data Scientist,37.6,51.8,59.2,16.6,7.4,7.6
175,Microsoft,2024-01-01,2024,January,1,Gaming,Germany,Mid-size,6106,15.2,Restructuring,Stable,1.3,3.5,1.5,1326,Downsizing,ML Engineer,63.0,63.2,51.4,8.1,5.7,6.4
176,Microsoft,2024-01-01,2024,January,1,Cloud,Singapore,Startup,14476,19.5,AI Automation,Recession,2.1,5.3,1.6,1480,Downsizing,Cloud Engineer,55.8,49.2,55.5,26.4,7.7,5.8
177,Microsoft,2024-01-01,2024,January,1,Gaming,Canada,Mid-size,6870,8.9,Restructuring,Stable,6.6,10.0,6.8,3670,Moderate Hiring,Cloud Engineer,28.2,5.6,-24.7,-11.5,5.8,3.5
178,Microsoft,2024-01-01,2024,January,1,Cloud,UK,Big Tech,1106,2.4,Overhiring Correction,Bull Market,0.8,1.8,1.0,2973,Hiring Freeze,Frontend Developer,88.4,5.9,23.9,10.5,5.7,7.8
179,Microsoft,2024-01-01,2024,January,1,AI,UK,Enterprise,1527,11.5,Overhiring Correction,Stable,12.5,7.6,9.9,3045,Moderate Hiring,Data Scientist,23.5,58.5,-20.4,-12.2,6.8,4.5
180,Microsoft,2024-01-01,2024,January,1,Gaming,UK,Startup,6329,2.0,AI Automation,Stable,6.6,10.0,9.2,773,Hiring Freeze,Cloud Engineer,46.6,84.2,2.0,2.5,5.4,5.4
181,NVIDIA,2024-01-01,2024,January,1,Gaming,India,Startup,2786,4.8,Cost Cutting,Stable,7.6,6.5,6.3,261,Hiring Freeze,Data Scientist,64.1,24.2,32.4,23.9,6.6,7.9
182,NVIDIA,2024-01-01,2024,January,1,E-Commerce,UK,Big Tech,6868,11.5,Cost Cutting,Stable,9.3,10.0,8.0,209,Hiring Freeze,DevOps Engineer,45.4,47.1,-16.4,-9.4,3.9,3.5
183,NVIDIA,2024-01-01,2024,January,1,Social Media,USA,Big Tech,15292,10.7,AI Automation,Recession,7.1,8.7,5.5,1535,Hiring Freeze,DevOps Engineer,71.0,89.6,-3.0,3.0,6.3,4.7
184,NVIDIA,2024-01-01,2024,January,1,E-Commerce,USA,Big Tech,5302,10.4,Cost Cutting,Stable,2.2,5.3,2.5,3909,Moderate Hiring,DevOps Engineer,35.8,29.2,48.9,23.0,9.1,6.4
185,NVIDIA,2024-01-01,2024,January,1,FinTech,USA,Enterprise,2166,5.6,AI Automation,Bull Market,4.9,6.7,3.8,3604,Hiring Freeze,Data Scientist,16.5,-27.9,3.4,-3.9,5.8,5.5
186,NVIDIA,2024-01-01,2024,January,1,AI,Singapore,Startup,10784,17.3,Market Slowdown,Recession,5.6,6.7,4.6,1405,Hiring Freeze,Data Scientist,23.3,81.0,-2.4,-10.9,7.4,3.9
187,NVIDIA,2024-01-01,2024,January,1,AI,USA,Big Tech,1247,4.8,AI Automation,Bull Market,9.3,6.4,6.6,5342,Moderate Hiring,Data Scientist,76.7,72.5,-7.0,3.2,5.1,7.0
188,NVIDIA,2024-01-01,2024,January,1,Gaming,UK,Startup,3283,11.7,Cost Cutting,Stable,2.9,2.8,2.2,1188,Hiring Freeze,Software Engineer,47.0,38.1,-7.1,3.3,4.4,5.1
189,NVIDIA,2024-01-01,2024,January,1,Cybersecurity,India,Mid-size,2352,4.6,Cost Cutting,Stable,8.5,2.5,5.7,2266,Moderate Hiring,ML Engineer,62.5,77.6,24.4,5.6,7.9,7.2
190,NVIDIA,2024-01-01,2024,January,1,Cloud,Singapore,Startup,1094,1.8,AI Automation,Bull Market,6.6,5.6,6.3,4965,Moderate Hiring,Cloud Engineer,13.6,-25.5,-23.2,-12.6,6.7,6.6
191,NVIDIA,2024-01-01,2024,January,1,E-Commerce,Singapore,Enterprise,8411,15.1,Overhiring Correction,Recession,2.7,4.4,2.7,1520,Downsizing,Software Engineer,28.1,54.6,17.0,-0.5,6.6,5.4
192,NVIDIA,2024-01-01,2024,January,1,Cloud,Canada,Mid-size,2364,4.1,Market Slowdown,Bull Market,2.9,7.2,4.0,5448,Moderate Hiring,Cloud Engineer,18.7,7.1,14.6,5.4,7.4,6.8
193,NVIDIA,2024-01-01,2024,January,1,Social Media,Singapore,Enterprise,1640,17.5,AI Automation,Stable,1.8,3.5,1.8,4349,Hiring Freeze,Frontend Developer,80.5,65.3,32.6,2.9,5.4,7.0
194,NVIDIA,2024-01-01,2024,January,1,FinTech,UK,Mid-size,13153,11.4,Restructuring,Recession,9.6,9.5,9.0,597,Hiring Freeze,Software Engineer,37.0,10.7,28.3,11.0,6.3,5.7
195,Netflix,2024-01-01,2024,January,1,Social Media,Canada,Enterprise,5370,23.8,AI Automation,Recession,8.2,10.0,9.0,919,Hiring Freeze,Software Engineer,69.4,25.4,-19.2,-12.9,6.2,3.2
196,Netflix,2024-01-01,2024,January,1,Cloud,Singapore,Startup,18745,14.3,Market Slowdown,Recession,11.3,7.7,8.9,237,Moderate Hiring,ML Engineer,79.3,26.3,42.0,23.8,7.7,6.0
197,Netflix,2024-01-01,2024,January,1,AI,Singapore,Mid-size,752,1.9,Cost Cutting,Bull Market,10.0,7.4,7.4,7097,Aggressive Hiring,Data Scientist,18.0,-3.9,30.6,15.1,7.2,7.5
198,Netflix,2024-01-01,2024,January,1,FinTech,UK,Big Tech,1972,9.9,AI Automation,Bull Market,9.9,10.0,9.9,816,Moderate Hiring,Product Manager,33.8,9.8,-7.3,-0.0,7.2,3.8
199,Netflix,2024-01-01,2024,January,1,Gaming,Singapore,Startup,1858,0.7,AI Automation,Bull Market,12.9,10.0,9.9,3393,Moderate Hiring,Cloud Engineer,24.7,22.0,-6.9,5.4,5.2,4.8
200,Netflix,2024-01-01,2024,January,1,Cybersecurity,UK,Big Tech,1923,3.9,AI Automation,Stable,7.1,7.6,5.8,5411,Moderate Hiring,Frontend Developer,21.0,24.6,45.4,12.7,8.8,7.1
201,Netflix,2024-01-01,2024,January,1,AI,India,Mid-size,5349,9.8,Overhiring Correction,Stable,9.6,10.0,9.7,4857,Moderate Hiring,Data Scientist,15.5,48.9,-6.6,-4.3,6.5,5.4
202,Netflix,2024-01-01,2024,January,1,Cloud,UK,Big Tech,2383,5.9,AI Automation,Stable,3.8,5.9,2.9,3305,Moderate Hiring,Cloud Engineer,88.7,40.1,-9.2,-3.4,6.3,5.7
203,Netflix,2024-01-01,2024,January,1,E-Commerce,UK,Big Tech,650,4.8,Restructuring,Bull Market,2.9,2.0,3.4,4197,Moderate Hiring,Data Scientist,59.0,86.7,-10.2,5.3,5.5,6.2
204,Netflix,2024-01-01,2024,January,1,Social Media,Singapore,Enterprise,1365,0.2,Cost Cutting,Bull Market,13.3,5.9,8.0,548,Moderate Hiring,Data Scientist,18.5,-18.6,12.9,-0.1,7.2,7.5
205,Netflix,2024-01-01,2024,January,1,AI,UK,Mid-size,11767,23.4,AI Automation,Recession,4.9,6.7,4.4,1671,Hiring Freeze,Data Scientist,25.7,-18.9,21.7,-0.0,5.8,4.4
206,Netflix,2024-01-01,2024,January,1,Cloud,Canada,Startup,4602,8.8,Cost Cutting,Recession,7.4,8.3,6.4,112,Hiring Freeze,Cloud Engineer,24.1,34.7,23.2,10.8,6.7,7.0
207,Netflix,2024-01-01,2024,January,1,Cloud,UK,Mid-size,15925,12.9,Market Slowdown,Recession,3.4,10.0,5.7,304,Hiring Freeze,DevOps Engineer,43.5,-39.7,9.0,-1.3,6.7,4.2
208,Netflix,2024-01-01,2024,January,1,Cybersecurity,Canada,Startup,18592,23.5,AI Automation,Recession,9.7,10.0,9.9,424,Hiring Freeze,Data Scientist,78.8,-31.1,-18.8,-3.0,3.5,3.8
209,Netflix,2024-01-01,2024,January,1,Cybersecurity,India,Mid-size,244,0.5,Overhiring Correction,Bull Market,2.5,3.5,1.9,1548,Moderate Hiring,ML Engineer,27.0,87.3,50.2,28.2,8.8,9.1
210,OpenAI,2024-01-01,2024,January,1,Social Media,UK,Enterprise,6820,12.6,Cost Cutting,Recession,9.3,8.3,5.9,825,Hiring Freeze,Data Scientist,37.9,-13.9,-18.5,0.2,5.6,4.3
211,OpenAI,2024-01-01,2024,January,1,E-Commerce,Canada,Mid-size,1535,5.9,AI Automation,Bull Market,3.9,2.2,4.0,5093,Moderate Hiring,Data Scientist,64.5,30.9,26.1,12.2,5.6,8.1
212,OpenAI,2024-01-01,2024,January,1,FinTech,UK,Startup,13367,36.6,Restructuring,Recession,12.0,10.0,7.7,761,Downsizing,DevOps Engineer,21.0,-38.6,6.8,-12.8,2.3,3.5
213,OpenAI,2024-01-01,2024,January,1,Gaming,Canada,Startup,900,4.0,Market Slowdown,Bull Market,12.5,10.0,8.8,2735,Moderate Hiring,Frontend Developer,53.2,69.9,17.1,18.3,5.6,6.5
214,OpenAI,2024-01-01,2024,January,1,Cybersecurity,USA,Big Tech,8622,12.6,Overhiring Correction,Recession,3.5,8.4,5.2,1054,Hiring Freeze,Product Manager,21.0,4.1,-24.7,-4.2,6.6,4.6
215,OpenAI,2024-01-01,2024,January,1,Cloud,UK,Enterprise,1394,8.6,Cost Cutting,Bull Market,1.5,3.6,2.0,5210,Hiring Freeze,Product Manager,66.7,-3.9,35.0,5.9,8.8,6.9
216,OpenAI,2024-01-01,2024,January,1,E-Commerce,India,Startup,4887,16.8,Overhiring Correction,Stable,3.5,8.6,3.7,2461,Hiring Freeze,Frontend Developer,84.8,-31.6,29.8,14.2,7.3,5.9
217,OpenAI,2024-01-01,2024,January,1,E-Commerce,Singapore,Mid-size,697,2.1,Overhiring Correction,Bull Market,12.4,10.0,7.6,2422,Moderate Hiring,DevOps Engineer,12.5,19.5,33.1,23.5,6.8,6.9
218,OpenAI,2024-01-01,2024,January,1,AI,Germany,Enterprise,13504,13.6,Market Slowdown,Recession,1.2,4.0,1.9,1428,Downsizing,ML Engineer,74.5,21.6,-5.1,3.9,6.3,6.0
219,OpenAI,2024-01-01,2024,January,1,Cybersecurity,Germany,Enterprise,1851,9.4,AI Automation,Stable,1.6,5.4,1.3,2319,Downsizing,Cloud Engineer,45.0,-11.5,44.0,17.9,6.7,8.0
220,OpenAI,2024-01-01,2024,January,1,E-Commerce,Singapore,Enterprise,1100,4.3,AI Automation,Bull Market,4.4,5.8,4.5,2692,Hiring Freeze,Cloud Engineer,66.9,68.2,56.8,14.0,6.8,8.1
221,OpenAI,2024-01-01,2024,January,1,AI,USA,Enterprise,13752,28.0,Cost Cutting,Recession,2.7,7.5,4.0,3651,Downsizing,Data Scientist,17.6,69.2,-13.2,-14.3,5.7,2.7
222,OpenAI,2024-01-01,2024,January,1,Cybersecurity,Singapore,Enterprise,4645,9.6,AI Automation,Stable,1.1,2.0,1.2,2472,Hiring Freeze,Software Engineer,45.6,-22.5,18.1,14.2,8.6,7.8
223,OpenAI,2024-01-01,2024,January,1,E-Commerce,USA,Startup,10732,14.1,Restructuring,Recession,9.6,8.2,6.7,186,Hiring Freeze,ML Engineer,81.3,83.0,52.9,14.3,6.3,6.4
224,Oracle,2024-01-01,2024,January,1,AI,UK,Big Tech,14778,16.9,Restructuring,Recession,15.4,10.0,9.2,9333,Moderate Hiring,Data Scientist,58.9,-17.1,18.9,-2.8,4.2,4.3
225,Oracle,2024-01-01,2024,January,1,FinTech,Germany,Big Tech,3510,36.2,Market Slowdown,Recession,5.7,10.0,7.0,293,Hiring Freeze,DevOps Engineer,42.8,41.0,43.2,9.2,4.8,2.9
226,Oracle,2024-01-01,2024,January,1,E-Commerce,UK,Startup,1245,27.7,Restructuring,Recession,2.7,7.1,2.6,1528,Downsizing,ML Engineer,22.1,-3.9,-3.8,0.8,3.3,4.1
227,Oracle,2024-01-01,2024,January,1,Cloud,Canada,Big Tech,5654,13.5,Market Slowdown,Stable,3.4,2.7,2.2,3543,Hiring Freeze,Data Scientist,12.2,75.8,-0.5,-0.7,4.6,6.7
228,Oracle,2024-01-01,2024,January,1,AI,UK,Startup,14779,19.3,Overhiring Correction,Recession,3.7,8.1,5.3,3556,Hiring Freeze,ML Engineer,13.9,50.5,23.5,5.6,4.4,4.2
229,Oracle,2024-01-01,2024,January,1,Cybersecurity,USA,Enterprise,1569,3.5,AI Automation,Bull Market,7.8,5.9,5.6,3939,Moderate Hiring,Cloud Engineer,49.6,-37.9,-20.6,-8.3,5.4,6.5
230,Oracle,2024-01-01,2024,January,1,Cybersecurity,USA,Enterprise,11708,28.5,Cost Cutting,Recession,2.0,8.8,1.2,1579,Downsizing,DevOps Engineer,68.4,39.8,-22.0,-10.6,3.1,2.8
231,Oracle,2024-01-01,2024,January,1,Gaming,USA,Mid-size,98,6.8,AI Automation,Bull Market,5.3,7.3,3.2,1558,Hiring Freeze,Cloud Engineer,67.6,-39.3,12.8,-3.5,6.8,6.0
232,Oracle,2024-01-01,2024,January,1,AI,UK,Big Tech,714,1.8,Restructuring,Bull Market,1.8,1.0,2.4,6962,Moderate Hiring,ML Engineer,57.0,-17.3,43.3,25.6,9.6,9.8
233,Oracle,2024-01-01,2024,January,1,FinTech,India,Big Tech,4146,1.2,Overhiring Correction,Stable,3.1,5.5,4.9,1076,Hiring Freeze,DevOps Engineer,49.5,-26.1,50.5,24.7,9.1,8.1
234,Oracle,2024-01-01,2024,January,1,Social Media,USA,Big Tech,1083,1.6,Overhiring Correction,Stable,5.4,3.1,5.6,5506,Moderate Hiring,Software Engineer,79.6,82.7,38.2,18.2,8.8,7.8
235,Oracle,2024-01-01,2024,January,1,E-Commerce,Singapore,Startup,1360,1.6,Market Slowdown,Stable,4.6,5.3,4.6,1982,Moderate Hiring,Product Manager,76.0,9.4,-22.0,-9.2,6.7,6.9
236,Oracle,2024-01-01,2024,January,1,Social Media,USA,Mid-size,2035,14.1,Market Slowdown,Recession,9.1,9.5,6.0,93,Hiring Freeze,Cybersecurity Analyst,53.1,46.4,16.2,-0.4,7.8,5.6
237,Oracle,2024-01-01,2024,January,1,Cloud,USA,Mid-size,1395,16.1,Restructuring,Stable,4.9,6.9,5.7,2951,Hiring Freeze,Cybersecurity Analyst,83.7,74.1,-20.0,-17.9,3.8,4.6
238,Oracle,2024-01-01,2024,January,1,AI,Singapore,Big Tech,1606,1.2,Cost Cutting,Stable,12.2,10.0,8.9,6851,Moderate Hiring,ML Engineer,59.5,79.9,7.2,6.8,5.9,6.5
239,Oracle,2024-01-01,2024,January,1,Social Media,USA,Big Tech,6212,19.8,Restructuring,Recession,1.9,7.4,1.2,1074,Downsizing,Product Manager,79.4,59.8,-7.0,-13.7,6.9,4.6
240,Oracle,2024-01-01,2024,January,1,FinTech,Singapore,Enterprise,5320,9.4,Market Slowdown,Stable,7.4,10.0,9.6,3381,Moderate Hiring,Frontend Developer,17.6,-22.0,11.9,5.1,6.3,5.9
241,Oracle,2024-01-01,2024,January,1,Social Media,Canada,Mid-size,3241,3.0,Market Slowdown,Stable,13.5,8.7,8.4,3552,Moderate Hiring,ML Engineer,26.3,-16.7,38.4,20.5,6.8,8.0
242,Oracle,2024-01-01,2024,January,1,E-Commerce,Singapore,Startup,7902,28.3,Cost Cutting,Recession,2.1,7.7,3.2,571,Downsizing,ML Engineer,55.1,79.8,21.8,8.5,7.3,3.9
243,Palantir,2024-01-01,2024,January,1,Cybersecurity,Singapore,Startup,506,6.6,Overhiring Correction,Bull Market,5.1,5.0,4.7,3358,Moderate Hiring,Cybersecurity Analyst,43.2,-26.7,-8.2,-9.3,5.3,6.1
244,Palantir,2024-01-01,2024,January,1,Gaming,India,Mid-size,1105,8.7,Overhiring Correction,Bull Market,11.0,10.0,8.9,1625,Hiring Freeze,Frontend Developer,20.5,33.5,36.0,8.7,7.8,6.3
245,Palantir,2024-01-01,2024,January,1,FinTech,India,Big Tech,1699,0.9,Overhiring Correction,Bull Market,1.6,1.0,1.9,5209,Moderate Hiring,Data Scientist,53.0,47.2,28.4,7.4,5.9,8.5
246,Palantir,2024-01-01,2024,January,1,FinTech,Canada,Enterprise,6200,35.2,Overhiring Correction,Recession,8.1,10.0,5.3,584,Downsizing,ML Engineer,41.2,18.0,16.4,5.9,4.5,2.7
